ImageID,LabelName,XMin,XMax,YMin,YMax,class
6057cdbf229e5711,/m/0ch_cf,0.39125,0.59375,0.14416700000000002,0.368333,Fish
50483567f20751c1,/m/0ch_cf,0.605625,0.683125,0.163333,0.279167,Fish
0245109998ccecf7,/m/0ch_cf,0.71,0.84,0.224167,0.366667,Fish
4eee69e749f46523,/m/0ch_cf,0.16375,0.765,0.235106,0.43617,Fish
8f465178fead89e1,/m/0ch_cf,0.139062,0.935938,0.082813,0.798437,Fish
b6126c3f3e7ac081,/m/0ch_cf,0.739375,0.83125,0.560976,0.634146,Fish
02212702e2b12230,/m/0ch_cf,0.950625,0.988125,0.14666700000000002,0.1675,Fish
d5d7c7df2109eb33,/m/0ch_cf,0.78625,0.954375,0.1225,0.225833,Fish
09934d6bb43bac26,/m/0ch_cf,0.63625,0.653125,0.57,0.594167,Fish
04fc80be4459ad9c,/m/0ch_cf,0.45,0.698438,0.548009,0.693208,Fish
a9f3e9f00c9012fd,/m/0ch_cf,0.776367,0.793945,0.317708,0.339844,Fish
45b8e9b3b122fa6d,/m/03fj2,0.103286,0.434742,0.47125,0.506875,Goldfish
3a90568325a5e706,/m/0ch_cf,0.09625,0.12125,0.521667,0.561667,Fish
96c97951b234737d,/m/0ch_cf,0.46375,0.6375,0.4803,0.666041,Fish
1ffa624f0c17bbcc,/m/0ch_cf,0.590625,0.753125,0.460137,0.7107060000000001,Fish
bebac23c45451d93,/m/0ch_cf,0.441875,0.52375,0.230769,0.26547800000000005,Fish
281a37a46eb372ef,/m/03fj2,0.27125,0.289375,0.16129000000000002,0.26807600000000004,Goldfish
7a99bfcdbfb16120,/m/0ch_cf,0.665625,0.708125,0.504378,0.552539,Fish
02212702e2b12230,/m/0ch_cf,0.525625,0.539375,0.115,0.129167,Fish
a00b0fe72c93a301,/m/0ch_cf,0.569375,0.59375,0.645833,0.6591670000000001,Fish
2df4c6d191c7ad5f,/m/0ch_cf,0.235,0.306875,0.836667,0.941667,Fish
86e7ca1673d3794c,/m/0ch_cf,0.346875,0.904375,0.143532,0.746931,Fish
e1fa48cce60d0b65,/m/0ch_cf,0.0825,0.255,0.849123,0.999123,Fish
669b97c75c778899,/m/0ch_cf,0.60125,0.69875,0.5926319999999999,0.722105,Fish
b6c0cdb840497dfc,/m/0ch_cf,0.026875,0.1175,0.30254000000000003,0.362587,Fish
cf0665411b593abe,/m/03fj2,0.710938,0.922852,0.247438,0.363104,Goldfish
21003f4d2e7161a1,/m/0ch_cf,0.775779,0.8692040000000001,0.357217,0.4340600000000001,Fish
77dc09574a28a578,/m/0ch_cf,0.535,0.684375,0.311667,0.398333,Fish
b38ec031a683ef23,/m/0ch_cf,0.2875,0.39625,0.499167,0.581667,Fish
19a9571a3ab26b0b,/m/0ch_cf,0.078125,0.3925,0.045541000000000005,0.487666,Fish
4f21df1620abe15e,/m/0ch_cf,0.673333,0.709167,0.688125,0.72375,Fish
83fef72e2fd46082,/m/0ch_cf,0.7175,0.750625,0.208217,0.313726,Fish
4658ef0895be7d82,/m/0ch_cf,0.0,0.06625,0.104167,0.175833,Fish
04610178383299db,/m/0by6g,0.26625,0.5875,0.433472,0.610187,Shark
40884e0293972b7a,/m/0ch_cf,0.885625,0.930625,0.456667,0.4925,Fish
0aba7fa2e9f7835b,/m/03fj2,0.355,0.384375,0.015788999999999997,0.055263,Goldfish
52c2c3e71dd84cfd,/m/0ch_cf,0.301875,0.37875,0.423077,0.457786,Fish
99a1ddb070715a0c,/m/0ch_cf,0.060625,0.691875,0.15853699999999998,0.91182,Fish
a7ca2c3cc8eec16e,/m/0ch_cf,0.853125,0.998438,0.45628,0.5548489999999999,Fish
52c2c3e71dd84cfd,/m/0ch_cf,0.303125,0.32375,0.494371,0.555347,Fish
72f43aa95fc11938,/m/0ch_cf,0.073171,0.124765,0.8925,0.919375,Fish
5999f7132cd6d3d6,/m/0ch_cf,0.07817400000000001,0.8830520000000001,0.226316,0.8684209999999999,Fish
7cf4402e966c7041,/m/03fj2,0.08625,0.263125,0.448333,0.591667,Goldfish
669b97c75c778899,/m/0ch_cf,0.38875,0.495,0.004211,0.14,Fish
8204dd96d04cd172,/m/0ch_cf,0.105625,0.8025,0.221072,0.89746,Fish
0185f203373cca3c,/m/0ch_cf,0.508125,0.63375,0.5323939999999999,0.620657,Fish
fe39115c51f49086,/m/0ch_cf,0.06375,0.14625,0.085809,0.127063,Fish
b6c0cdb840497dfc,/m/0ch_cf,0.6325,0.709375,0.658968,0.707467,Fish
e5d8dffc7462d2f3,/m/0ch_cf,0.343125,0.36,0.342857,0.360952,Fish
908234be06d3495d,/m/0ch_cf,0.675,0.74875,0.604671,0.6455380000000001,Fish
e50dc68070a21aa9,/m/0ch_cf,0.358333,0.381667,0.014444,0.047778,Fish
1c43b2ab9dd9f064,/m/0ch_cf,0.308594,0.7617189999999999,0.140496,0.604683,Fish
60fd20b442e7fe11,/m/0ch_cf,0.223958,0.261719,0.695312,0.713867,Fish
5e5e5a6862e1efc9,/m/0ch_cf,0.0,0.128125,0.918333,0.999167,Fish
bd44bf5ef6c58965,/m/0ch_cf,0.330808,0.396465,0.811667,0.878333,Fish
01946424e394757f,/m/0ch_cf,0.531317,0.960043,0.259,0.529,Fish
b6c0cdb840497dfc,/m/0ch_cf,0.819375,0.844375,0.978445,0.99923,Fish
081abb701f3d0f19,/m/03fj2,0.663194,0.704861,0.5585939999999999,0.578125,Goldfish
6f7d43cdb5bf80fb,/m/0ch_cf,0.548125,0.58375,0.476548,0.491557,Fish
b7ee81ad97d7fa4b,/m/0ch_cf,0.118125,0.9875,0.25588,0.920978,Fish
81d8298848a0601a,/m/0ch_cf,0.0,0.18022,0.8212889999999999,0.999023,Fish
47c2fc0d482a5c5b,/m/0ch_cf,0.040517,0.881034,0.287037,0.731481,Fish
e3e5a4a1bae70d5f,/m/0ch_cf,0.759375,0.801875,0.22,0.239167,Fish
e6fcdd556e0823a1,/m/0ch_cf,0.80125,0.96625,0.041599,0.199837,Fish
969a79fbb72ca0c1,/m/0ch_cf,0.704375,0.8075,0.894531,0.935938,Fish
237578a67a4dcd99,/m/0ch_cf,0.348125,0.39125,0.165,0.211667,Fish
1df4662aa9ad4588,/m/0ch_cf,0.055380999999999986,0.332914,0.7793770000000001,0.953637,Fish
97ea001b6ed39805,/m/0ch_cf,0.6625,0.70625,0.318333,0.41,Fish
1d08c16f8020d178,/m/0ch_cf,0.183125,0.191875,0.841667,0.860833,Fish
fb1859acd3318af4,/m/0ch_cf,0.64625,0.69125,0.268143,0.378844,Fish
7f6a5a17eab2bd6e,/m/0ch_cf,0.641875,0.7875,0.0325,0.120833,Fish
601de2e7f0d84b0c,/m/0ch_cf,0.55625,0.999375,0.5425,0.999167,Fish
f86e76ba3b48b880,/m/0ch_cf,0.13,0.4725,0.871667,0.9525,Fish
0300038f7af11561,/m/0ch_cf,0.361411,0.439885,0.13875,0.19,Fish
02648398f9f65a92,/m/0ch_cf,0.9225,0.999375,0.342644,0.484171,Fish
30aff5f99cae224a,/m/0ch_cf,0.501667,0.825,0.41,0.6875,Fish
75229567f130aa05,/m/0ch_cf,0.210625,0.37,0.628518,0.8658540000000001,Fish
2cdbc453ba49fba0,/m/0ch_cf,0.7325,0.794375,0.24553200000000006,0.372531,Fish
6fd9953fefa5d95d,/m/0ch_cf,0.413125,0.529375,0.6591670000000001,0.88,Fish
1818c2473646addb,/m/0ch_cf,0.119375,0.83875,0.02,0.999167,Fish
e0a77c01afda8523,/m/0ch_cf,0.857292,0.946875,0.111111,0.181944,Fish
271d136d603bfced,/m/0ch_cf,0.045898,0.095703,0.403646,0.43099,Fish
b22866e9ce8e93ed,/m/0ch_cf,0.640157,0.999213,0.405018,0.72282,Fish
8d88b442afa39eca,/m/0ch_cf,0.331875,0.651875,0.376667,0.636667,Fish
02e3e15d9c8a38b0,/m/0ch_cf,0.7875,0.834375,0.07222200000000001,0.126389,Fish
0004e0650dd10f47,/m/0ch_cf,0.34410100000000005,0.364466,0.460129,0.483836,Fish
397dec42d8d74094,/m/0ch_cf,0.014071,0.426829,0.4,0.55375,Fish
c110e44c68864892,/m/0ch_cf,0.19137,0.35272,0.358125,0.41625,Fish
644291d319a8ff03,/m/0ch_cf,0.229375,0.394375,0.045028,0.187617,Fish
4e2134c3f341b927,/m/0ch_cf,0.941406,0.999023,0.496094,0.541667,Fish
a00629a1d1e2b6bc,/m/0ch_cf,0.735,0.88125,0.537523,0.625704,Fish
f89e31285397e326,/m/0ch_cf,0.018125,0.2975,0.697778,0.917778,Fish
6b10e1163174d6b2,/m/0ch_cf,0.2775,0.3225,0.390833,0.418333,Fish
2764ca2da911e845,/m/0ch_cf,0.6025,0.66375,0.490122,0.521167,Fish
9efeeb0f2cecf67d,/m/0ch_cf,0.585,0.810625,0.32,0.423333,Fish
fe39115c51f49086,/m/0ch_cf,0.943125,0.9675,0.15016500000000002,0.180693,Fish
b81a5e307951002e,/m/0ch_cf,0.753125,0.859375,0.399812,0.502352,Fish
554997893aeea180,/m/0ch_cf,0.97375,0.988125,0.4125,0.430833,Fish
8bcfad2adc6c9e32,/m/0ch_cf,0.038086,0.072266,0.127604,0.169271,Fish
feaaf76ff32e100f,/m/0ch_cf,0.036875,0.20875,0.950833,0.999167,Fish
42997c51ac01a8d8,/m/03fj2,0.39875,0.57,0.799167,0.919167,Goldfish
407e1911dd0f28cd,/m/0ch_cf,0.379085,0.537582,0.214052,0.30719,Fish
0deeabeaead877f0,/m/0ch_cf,0.450625,0.6325,0.303333,0.430833,Fish
7ac140d853b157e6,/m/0ch_cf,0.565625,0.588125,0.06,0.0825,Fish
c2ecbe3f94f55563,/m/0ch_cf,0.25625,0.756875,0.0625,0.963333,Fish
989e0ed2cc85bccb,/m/0ch_cf,0.85875,0.94625,0.3875,0.475,Fish
89561597052f9419,/m/0ch_cf,0.033125,0.715625,0.5487810000000001,0.998124,Fish
271d136d603bfced,/m/0ch_cf,0.194336,0.291016,0.858073,0.894531,Fish
5725caf6472131c9,/m/0ch_cf,0.389062,0.501562,0.295833,0.43125,Fish
02f485ea88808d4b,/m/0ch_cf,0.8318260000000001,0.998192,0.565807,0.656716,Fish
9f9ae5e039bdab29,/m/0ch_cf,0.611796,0.672535,0.820625,0.853125,Fish
013854c79032db62,/m/0ch_cf,0.081875,0.126875,0.471857,0.564728,Fish
8bc59d47eca458fa,/m/0ch_cf,0.023125,0.06125,0.61257,0.674484,Fish
420365bab89cc208,/m/0ch_cf,0.919375,0.94125,0.82,0.854167,Fish
fd32650cb86507f8,/m/0ch_cf,0.4825,0.943125,0.458333,0.7225,Fish
6c81301977b10e78,/m/0ch_cf,0.4375,0.4853520000000001,0.6210939999999999,0.648438,Fish
01f0d0279be912aa,/m/0ch_cf,0.32,0.366792,0.313883,0.367203,Fish
11b5bc07eda167d1,/m/0by6g,0.13125,0.999375,0.28774,0.8648870000000001,Shark
3207f11b196257bd,/m/0by6g,0.189375,0.993125,0.305816,0.560976,Shark
a5e7cfb8e9b9e840,/m/0by6g,0.376875,0.96375,0.080833,0.385833,Shark
dc1a93986b0958ad,/m/0ch_cf,0.914375,0.988125,0.578431,0.637255,Fish
e5f22262c72a4688,/m/0ch_cf,0.494792,0.550347,0.609375,0.648438,Fish
de2476149d0c3c19,/m/0ch_cf,0.96875,0.982422,0.128906,0.158854,Fish
97ea001b6ed39805,/m/0ch_cf,0.726875,0.770625,0.0175,0.1275,Fish
0adb6304773ceee6,/m/0ch_cf,0.0,0.43125,0.15625,0.998438,Fish
dc1a93986b0958ad,/m/0ch_cf,0.315,0.360625,0.578431,0.612745,Fish
703a3abb97834a42,/m/0ch_cf,0.545898,0.577148,0.403008,0.427068,Fish
fb6a551e27687b78,/m/0ch_cf,0.055625,0.935625,0.108556,0.961362,Fish
e5f953b39a4257d6,/m/0ch_cf,0.8225,0.996875,0.46,0.5575,Fish
2764ca2da911e845,/m/0ch_cf,0.534375,0.543125,0.66604,0.7262460000000001,Fish
7a99bfcdbfb16120,/m/0ch_cf,0.396875,0.469375,0.611208,0.661996,Fish
503e8efd9cd082ce,/m/0ch_cf,0.67125,0.7775,0.7823640000000001,0.918387,Fish
66ae7ce52ffe6dfb,/m/0ch_cf,0.126928,0.903226,0.0375,0.920625,Fish
471c9422de333c68,/m/0ch_cf,0.63125,0.795,0.495833,0.67,Fish
e6d758125754e7c2,/m/0ch_cf,0.199375,0.21125,0.7823640000000001,0.824578,Fish
2cdbc453ba49fba0,/m/0ch_cf,0.860625,0.996875,0.291627,0.407338,Fish
aa10a804f54cd6e1,/m/0ch_cf,0.485,0.50875,0.541667,0.568333,Fish
e2dd8364e518818c,/m/0ch_cf,0.508411,0.643925,0.404375,0.605625,Fish
a3d6032e59ace448,/m/0ch_cf,0.450195,0.49707,0.096354,0.138021,Fish
2df261d72183e5d8,/m/03fj2,0.267692,0.329231,0.019231,0.062308,Goldfish
752b29a0f1da2f08,/m/0ch_cf,0.6675,0.70625,0.485833,0.52,Fish
3082c7f394dfe65e,/m/0ch_cf,0.91875,0.978125,0.283333,0.3225,Fish
d513f0e75f12b6dd,/m/0ch_cf,0.03681,0.793712,0.18875,0.74375,Fish
c4b1dfbc44094745,/m/0ch_cf,0.473125,0.544375,0.724167,0.879167,Fish
a96bfbc0d39bfab7,/m/0ch_cf,0.555625,0.58,0.52056,0.585302,Fish
43c8227a14d62d88,/m/0ch_cf,0.63125,0.775625,0.555833,0.683333,Fish
97ea001b6ed39805,/m/0ch_cf,0.295625,0.339375,0.7525,0.79,Fish
b2097f4640a420a8,/m/0ch_cf,0.710648,0.8155859999999999,0.127572,0.199588,Fish
774b3b47ccc6be39,/m/0ch_cf,0.0,0.5925,0.055,1.0,Fish
c5025350fee11a8c,/m/0ch_cf,0.420312,0.495313,0.510417,0.541667,Fish
e46be99e2c8a990d,/m/0ch_cf,0.0,0.736719,0.25,0.7375,Fish
56ae799c5b1ff585,/m/0ch_cf,0.67375,0.72875,0.771402,0.813735,Fish
ba65a6132d42baad,/m/0ch_cf,0.625,0.688125,0.405833,0.455833,Fish
63c37be4021f86bd,/m/0ch_cf,0.168058,0.938413,0.718125,0.854375,Fish
db4c9fc61ad8e1f9,/m/0ch_cf,0.83375,0.90625,0.581667,0.775,Fish
6405543b6ed01897,/m/0ch_cf,0.404167,0.664583,0.321875,0.84375,Fish
db4c9fc61ad8e1f9,/m/0ch_cf,0.205,0.23875,0.83,0.999167,Fish
3e67f101ace5db90,/m/03fj2,0.540625,0.7975,0.110169,0.376648,Goldfish
d4392b285354bd3b,/m/0ch_cf,0.899167,0.948333,0.485417,0.55625,Fish
bd44bf5ef6c58965,/m/0ch_cf,0.325758,0.386364,0.713333,0.741667,Fish
c4943fa81a217e5d,/m/0ch_cf,0.796875,0.8175,0.505833,0.5341670000000001,Fish
447a371c9fb95185,/m/0ch_cf,0.0,0.033203,0.084195,0.131462,Fish
95be7f98257af71a,/m/0ch_cf,0.26625,0.3125,0.409006,0.518762,Fish
63757a69a5b7cc55,/m/0ch_cf,0.658716,0.8,0.470625,0.59875,Fish
2efc96a0930f7870,/m/0ch_cf,0.0,0.669922,0.338542,0.99349,Fish
a839f963d0fd8266,/m/0ch_cf,0.0,0.584375,0.0675,0.730833,Fish
8f41f4988c0c37e4,/m/0ch_cf,0.195625,0.78375,0.121294,0.5561550000000001,Fish
1ffa624f0c17bbcc,/m/0ch_cf,0.371875,0.461719,0.482916,0.7539859999999999,Fish
d60da78833693637,/m/0ch_cf,0.3175,0.38,0.631229,0.7400329999999999,Fish
c42c5c58e26f14e2,/m/0ch_cf,0.033125,0.93,0.059167,0.888333,Fish
d5b00ef32b943eb2,/m/0by6g,0.285,0.576875,0.384167,0.479167,Shark
9dcd7e51c5c5aeb8,/m/0ch_cf,0.490625,0.5175,0.629351,0.657573,Fish
558e3c680b0702ce,/m/0ch_cf,0.095625,0.1725,0.346516,0.460452,Fish
3410721a2cdc646a,/m/0ch_cf,0.301875,0.42625,0.8377110000000001,0.999062,Fish
40884e0293972b7a,/m/0ch_cf,0.448125,0.4725,0.6375,0.675,Fish
52c2c3e71dd84cfd,/m/0ch_cf,0.37125,0.403125,0.492495,0.532833,Fish
957b7a27684f0a87,/m/0ch_cf,0.693125,0.72375,0.303002,0.35272,Fish
7dd48cc02f482e11,/m/0ch_cf,0.0,0.999375,0.0,0.999167,Fish
6845a1cd03e80248,/m/0ch_cf,0.0475,0.1575,0.412041,0.529633,Fish
112cdb3e8abb5746,/m/0by6g,0.0,0.457812,0.389062,0.645312,Shark
2e99667267f5489f,/m/0ch_cf,0.87125,0.9,0.356667,0.389167,Fish
8ae605978689d302,/m/0ch_cf,0.35375,0.538125,0.090833,0.2475,Fish
3afc7b05649eea81,/m/0ch_cf,0.863281,0.886719,0.0,0.063361,Fish
0b4b4aaa6a290dc3,/m/0ch_cf,0.278125,0.996875,0.373333,0.725,Fish
d1b1ace1e66fb8ca,/m/0ch_cf,0.464167,0.53,0.789737,0.8398,Fish
1d91ee2dc45cf99c,/m/03fj2,0.450833,0.501667,0.42618,0.47793,Goldfish
2fe6310936652e6b,/m/0ch_cf,0.4025,0.575625,0.229167,0.961667,Fish
fb644d9decf19425,/m/0ch_cf,0.31375,0.420625,0.230833,0.434167,Fish
3413a67b638d133c,/m/0ch_cf,0.428125,0.534375,0.934167,0.999167,Fish
6dca0f466d312458,/m/0ch_cf,0.30625,0.321875,0.06916699999999999,0.091667,Fish
9ad567e7485adc8a,/m/0ch_cf,0.303125,0.58125,0.266289,0.382436,Fish
de08abcca316213e,/m/0ch_cf,0.30625,0.6775,0.323333,0.585,Fish
986a1a0f789abaa4,/m/0ch_cf,0.1125,0.16875,0.901501,0.999062,Fish
e50dc68070a21aa9,/m/0ch_cf,0.480833,0.518333,0.34444400000000003,0.358889,Fish
f358125fa1c75018,/m/0ch_cf,0.428125,0.470833,0.5430560000000001,0.573611,Fish
c4148a6a29fa738a,/m/0ch_cf,0.715,0.775,0.304147,0.345622,Fish
66247454c18289c5,/m/0ch_cf,0.57,0.69375,0.4803,0.584428,Fish
6f7d43cdb5bf80fb,/m/0ch_cf,0.148125,0.22,0.6435270000000001,0.698874,Fish
2764ca2da911e845,/m/0ch_cf,0.261875,0.331875,0.601129,0.634055,Fish
bd44bf5ef6c58965,/m/0ch_cf,0.30303,0.419192,0.878333,0.936667,Fish
bdb670564988aa1f,/m/0ch_cf,0.3575,0.3775,0.286116,0.306754,Fish
d8c97e8dac6b2bdf,/m/03fj2,0.736085,0.828643,0.216543,0.427509,Goldfish
fd5e9d43b732ad45,/m/0ch_cf,0.66625,0.806875,0.48,0.5908329999999999,Fish
03f95d0a0b785577,/m/0ch_cf,0.736719,0.799219,0.613542,0.659375,Fish
fff1272ee6d98005,/m/0ch_cf,0.0075,0.05,0.5375,0.640833,Fish
346d62f83be47234,/m/0ch_cf,0.0,0.11875,0.366667,0.692708,Fish
dcaf6b9011879087,/m/0ch_cf,0.765333,0.847333,0.172,0.295,Fish
6845a1cd03e80248,/m/0ch_cf,0.291875,0.485625,0.7206020000000001,0.999059,Fish
675820b7745e2fe7,/m/0ch_cf,0.801875,0.914375,0.394167,0.5525,Fish
3894701681b1547a,/m/0ch_cf,0.001875,0.29625,0.34803,0.855535,Fish
0c016f3684377a31,/m/0ch_cf,0.3025,0.899375,0.396907,0.762887,Fish
f5e5fc567e5922e4,/m/0ch_cf,0.48375,0.5525,0.085833,0.115,Fish
097b0ad71747ceba,/m/03fj2,0.210625,0.54375,0.181875,0.2775,Goldfish
9981fd35b4548e77,/m/0ch_cf,0.88,0.999375,0.8325,0.999167,Fish
d1edbd867e0cc3e0,/m/0ch_cf,0.549375,0.704375,0.651667,0.999167,Fish
d103e945f7f26c66,/m/0ch_cf,0.387695,0.609375,0.28125,0.477865,Fish
7929e0fd31fbf568,/m/0ch_cf,0.618125,0.7175,0.841667,0.999167,Fish
d823d08585843957,/m/0ch_cf,0.674219,0.717188,0.096875,0.188542,Fish
420365bab89cc208,/m/0ch_cf,0.16625,0.2,0.4025,0.428333,Fish
f53e48a2ee8b9584,/m/0ch_cf,0.8378909999999999,0.910156,0.783854,0.877604,Fish
b00bc83c04e1b321,/m/0ch_cf,0.86625,0.98625,0.341463,0.391817,Fish
c26444d532985cc8,/m/0ch_cf,0.0,0.999375,0.0,0.999062,Fish
6cfebf8f96459206,/m/0ch_cf,0.533125,0.865,0.443333,0.709167,Fish
b853b9a269c1ebd9,/m/0ch_cf,0.91875,0.999375,0.100935,0.359813,Fish
2480b03addc55678,/m/0ch_cf,0.12908499999999998,0.437909,0.421569,0.645425,Fish
02cfef33d6dc4fd6,/m/0ch_cf,0.045898,0.0625,0.536458,0.583333,Fish
5459b00d0e027991,/m/0ch_cf,0.166399,0.273312,0.62125,0.651875,Fish
9743ff23849e48f4,/m/0ch_cf,0.003,0.498,0.588113,0.719499,Fish
e3e5a4a1bae70d5f,/m/0ch_cf,0.29,0.31625,0.030833,0.051667,Fish
1c28e1196c001092,/m/0ch_cf,0.603125,0.62875,0.219167,0.25166700000000003,Fish
55ac340427d675e5,/m/0ch_cf,0.15145799999999998,0.98777,0.641875,0.804375,Fish
dcaf6b9011879087,/m/0ch_cf,0.348,0.439333,0.203,0.29100000000000004,Fish
6d0e8136b0e16eaf,/m/0ch_cf,0.495565,0.702882,0.003339,0.193656,Fish
468b5011e0977ef1,/m/0ch_cf,0.68,0.7025,0.425833,0.4475,Fish
8f395064fd661835,/m/0ch_cf,0.403125,0.640625,0.411667,0.638333,Fish
54fcac9edc92fa56,/m/0ch_cf,0.0,0.190625,0.065,0.51,Fish
c68912a8d6578eb0,/m/0ch_cf,0.9275,0.948125,0.106704,0.135033,Fish
8f826426332394ed,/m/0ch_cf,0.81625,0.97625,0.90172,0.999181,Fish
293b95059f93c257,/m/0ch_cf,0.373125,0.4025,0.583333,0.618333,Fish
04d73b6d1799e033,/m/0ch_cf,0.043125,0.86875,0.3,0.779787,Fish
003381273e804198,/m/0ch_cf,0.225625,0.24,0.221667,0.25,Fish
468b5011e0977ef1,/m/0ch_cf,0.59625,0.615625,0.241667,0.264167,Fish
aa10a804f54cd6e1,/m/0ch_cf,0.0,0.90375,0.641667,0.745,Fish
0a273dcd26a3c3c7,/m/0ch_cf,0.58125,0.800625,0.636023,0.800188,Fish
c27f0eec4a63dde9,/m/0ch_cf,0.57125,0.625625,0.453517,0.729992,Fish
02f12b7e66dad9ca,/m/0ch_cf,0.0,0.09,0.410882,0.806754,Fish
c647354ed24872b7,/m/0ch_cf,0.184375,0.21625,0.150517,0.285983,Fish
b6c0cdb840497dfc,/m/0ch_cf,0.02125,0.04625,0.205543,0.21709,Fish
01ec78907609f62a,/m/0ch_cf,0.0,0.144375,0.19137,0.394934,Fish
f2fc0e24e9795d69,/m/0ch_cf,0.076667,0.216667,0.82,0.975,Fish
ed87059293dc7954,/m/0ch_cf,0.590625,0.64,0.451667,0.493333,Fish
e125cefc3ad17c1d,/m/0ch_cf,0.14820999999999998,0.660283,0.574375,0.750625,Fish
ec2a8f1a381f9081,/m/0ch_cf,0.06875,0.969375,0.075701,0.8747659999999999,Fish
60fd20b442e7fe11,/m/0ch_cf,0.298177,0.339844,0.6308590000000001,0.637695,Fish
676474c3c30a471a,/m/0ch_cf,0.0,0.046904,0.15375,0.201875,Fish
6010e476d00c38af,/m/0ch_cf,0.064604,0.948135,0.6825,0.773125,Fish
fb9d46e282ab9a8c,/m/03fj2,0.053125,0.389375,0.0,0.439736,Goldfish
42c7fb15c31e10d6,/m/0ch_cf,0.24625,0.274375,0.44,0.493333,Fish
e9854dd747d41efb,/m/0ch_cf,0.15125,0.30875,0.297021,0.4612770000000001,Fish
178459e7305551fd,/m/0ch_cf,0.5,0.795,0.6177020000000001,0.928437,Fish
9641197b19902be7,/m/0ch_cf,0.583333,0.85,0.43625,0.676875,Fish
af8d36840df98170,/m/0ch_cf,0.563125,0.818125,0.541276,0.726079,Fish
b279922b8741588a,/m/0ch_cf,0.165,0.36,0.615,0.809167,Fish
d1d5b5075b040152,/m/0ch_cf,0.738125,0.824375,0.106756,0.160133,Fish
33a4c72c793c336c,/m/0ch_cf,0.34,0.366,0.298667,0.333333,Fish
7b95e8528b0f8d6c,/m/0by6g,0.199219,0.499023,0.41276,0.5976560000000001,Shark
563e89ea6f237501,/m/0ch_cf,0.614934,0.639824,0.689914,0.780043,Fish
3413a67b638d133c,/m/0ch_cf,0.095,0.221875,0.098333,0.34,Fish
bc7b0e1151637516,/m/0ch_cf,0.501953,0.992188,0.212528,0.803132,Fish
0bc4a131e359abe8,/m/0ch_cf,0.441406,0.803906,0.302083,0.528125,Fish
c29cf56cc0aa899e,/m/0ch_cf,0.298125,0.329375,0.362396,0.407127,Fish
13c8c9a010dfe5af,/m/03fj2,0.31873,0.48381,0.231412,0.446951,Goldfish
030fa4e84582bfb2,/m/0ch_cf,0.1875,0.25,0.289062,0.31875,Fish
9ae4f314b63eed33,/m/0ch_cf,0.16625,0.868125,0.190431,0.912919,Fish
f6c26cca4b7d052a,/m/0ch_cf,0.916667,0.998889,0.0,0.045,Fish
807f5748122f0d6d,/m/0ch_cf,0.7175,0.74375,0.415,0.4325,Fish
d3b4c335561842a8,/m/0ch_cf,0.660625,0.7175,0.4174479999999999,0.452158,Fish
b0b21e05a7dcd3c7,/m/0ch_cf,0.0,0.090625,0.4,0.457292,Fish
e9854dd747d41efb,/m/0ch_cf,0.0,0.16375,0.262128,0.35234,Fish
7eb66fcfb15e6a75,/m/03fj2,0.46375,0.71125,0.217636,0.6575979999999999,Goldfish
dae0123105880a55,/m/03fj2,0.3725,0.583125,0.520833,0.811667,Goldfish
64d630ad470f7864,/m/0ch_cf,0.664165,0.8330209999999999,0.650625,0.771875,Fish
02212702e2b12230,/m/0ch_cf,0.413125,0.42875,0.201667,0.216667,Fish
48d54ffbc2d86d75,/m/0ch_cf,0.027071,0.4799020000000001,0.093661,0.391675,Fish
1cf81eea963b04a4,/m/0ch_cf,0.612051,0.912262,0.115,0.68375,Fish
468b5011e0977ef1,/m/0ch_cf,0.29625,0.32875,0.818333,0.854167,Fish
b00bc83c04e1b321,/m/0ch_cf,0.7725,0.926875,0.376082,0.52085,Fish
ecdf38cf88343006,/m/03fj2,0.7175,0.735625,0.66,0.706667,Goldfish
159e41450ca3983e,/m/03fj2,0.0,0.999375,0.06,0.998889,Goldfish
34e75721646236b1,/m/0ch_cf,0.41,0.43,0.8422040000000001,0.8664799999999999,Fish
d88b4499b71b0015,/m/0ch_cf,0.2125,0.8425,0.216683,0.5915630000000001,Fish
93f22c6cdbc7e1da,/m/0ch_cf,0.0,0.96125,0.409006,0.8311440000000001,Fish
4fd9bc224f66de06,/m/0ch_cf,0.086875,0.12,0.6913699999999999,0.7242029999999999,Fish
468b5011e0977ef1,/m/0ch_cf,0.7925,0.813125,0.53,0.570833,Fish
87c40637c016eae0,/m/0ch_cf,0.09375,0.180625,0.89,0.999167,Fish
8f826426332394ed,/m/0ch_cf,0.32375,0.38375,0.167076,0.29484,Fish
a00b0fe72c93a301,/m/0ch_cf,0.648125,0.6625,0.583333,0.616667,Fish
8827144d28847d3a,/m/0ch_cf,0.455625,0.691875,0.0,0.035833,Fish
52bb1eab704b98fc,/m/0ch_cf,0.090196,0.10719,0.374269,0.419103,Fish
03ce925a60183c53,/m/0ch_cf,0.929375,0.963125,0.560833,0.619167,Fish
9395bcd8d4aa7f15,/m/0ch_cf,0.02125,0.8375,0.060625,0.891875,Fish
041ff66864843898,/m/0ch_cf,0.2425,0.308125,0.77,0.828333,Fish
7eff7b972b47e631,/m/0ch_cf,0.0,0.091797,0.886131,0.991241,Fish
a8b523bec5c28b86,/m/0ch_cf,0.019364,0.944675,0.122581,0.784946,Fish
