,ImageID,XMin,XMax,YMin,YMax
1523,39003ddee2441733,0.343125,0.6625,0.0,0.314259
1524,7269a9f4afc05c41,0.22889299999999999,0.803002,0.238698,0.789331
1525,52aada291fff8b76,0.079375,0.8375,0.775833,0.995833
1526,bb0b6a638ec3a8dc,0.9121090000000001,0.938477,0.39839600000000003,0.45989300000000005
1527,447a371c9fb95185,0.277344,0.581055,0.816839,0.9025110000000001
1528,908234be06d3495d,0.38625,0.464375,0.52794,0.5729770000000001
1529,1c33d3f0caadb6e0,0.334779,0.44106999999999996,0.22068200000000002,0.315565
1530,dd270b6282c1c7ce,0.165625,0.84875,0.192615,0.767465
1531,1f14190ff6e42f78,0.294118,0.696078,0.014706,0.142157
1532,c635db971c6fd45d,0.24125,0.259375,0.30833299999999997,0.318333
1533,95f94e844a1adf34,0.32125,0.8325,0.23470500000000002,0.788654
1534,ee2965b8fb008d39,0.130625,0.999375,0.0,0.8939959999999999
1535,54344ccaefb52846,0.085366,0.518762,0.18375,0.435
1536,37a2ae3fc2a0a343,0.929375,0.97125,0.266667,0.366667
1537,33a4c72c793c336c,0.624,0.8,0.12,0.23466700000000001
1538,59dc92021515eaee,0.724219,0.9171879999999999,0.45729200000000003,0.590625
1539,498a25b99a1c1924,0.062124,0.445558,0.446363,0.805179
1540,71c67e7ec9d028ac,0.41125,0.45,0.496667,0.5966670000000001
1541,4b641ddf37bf9078,0.026875,0.115625,0.0925,0.1925
1542,dcaf6b9011879087,0.0,0.101333,0.055,0.099
1543,2dca941516df45b6,0.1202,0.8914860000000001,0.085625,0.425625
1544,08f8f06b82bf5d6b,0.145,0.26875,0.771667,0.845
1545,281a37a46eb372ef,0.59875,0.619375,0.625139,0.6507229999999999
1546,e9854dd747d41efb,0.0,0.2225,0.12936199999999998,0.293617
1547,3dc9b546bd7070d2,0.660625,0.75875,0.36,0.4725
1548,dc1a93986b0958ad,0.353125,0.384375,0.650327,0.6781050000000001
1549,458893141d4e9e28,0.013125,0.77875,0.283302,0.95591
1550,aa45a62ea9326f74,0.231875,0.77125,0.260788,0.810507
1551,bebac23c45451d93,0.148125,0.2325,0.167917,0.20825500000000002
1552,b63c86e114830183,0.595625,1.0,0.5075,0.803333
1553,9db5993a7782daef,0.280833,0.349167,0.956875,0.984375
1554,05e5190a82582cea,0.5820310000000001,0.62207,0.188873,0.21815500000000002
1555,989e0ed2cc85bccb,0.13,0.24,0.271667,0.3825
1556,866f082f3d579657,0.858125,0.999375,0.9476030000000001,0.998885
1557,cc29d2d67a07794e,0.6175,0.813125,0.56318,0.729707
1558,9ad567e7485adc8a,0.84,0.875625,0.36449499999999996,0.397545
1559,8a7448d31ed2d48b,0.354375,0.454375,0.036585,0.283302
1560,0095734b1bd2ea8d,0.686523,0.702148,0.765625,0.773438
1561,5e21569f9db62538,0.06875,0.225,0.195857,0.320151
1562,e036f5aeaab04fe3,0.49140600000000006,0.538281,0.313542,0.372917
1563,d68c590b68096f78,0.378125,0.605,0.191875,0.755625
1564,f3ed649caaebace6,0.05875,0.140625,0.118333,0.156667
1565,7582992022e02d65,0.106654,0.216243,0.394531,0.489583
1566,7027c639941ee60f,0.310625,0.825625,0.3725,0.806667
1567,c4a47697588fab84,0.67375,0.910625,0.10787999999999999,0.294559
1568,90d8e09c807a83c6,0.555625,0.65375,0.306679,0.5484479999999999
1569,b2097f4640a420a8,0.12963,0.260031,0.462963,0.6141979999999999
1570,393ffa91e174da32,0.38875,0.7475,0.06666699999999999,0.758333
1571,041ff66864843898,0.295625,0.388125,0.311667,0.37333299999999997
1572,989e0ed2cc85bccb,0.33,0.458125,0.795833,0.859167
1573,4aa44ffd6b62ae1c,0.57,0.999375,0.749074,0.989815
1574,34e75721646236b1,0.015,0.045625,0.67507,0.702148
1575,74627ab21de79070,0.045625,0.945,0.096559,0.682575
1576,b2fe4cef6344df95,0.75,0.985,0.6925,0.955833
1577,94c70287c5d40849,0.1375,0.15125,0.178637,0.202578
1578,e6598d22f3099b94,0.591875,0.975,0.207317,0.559099
1579,0c59f68e94083b87,0.49875,0.71125,0.514143,0.924293
1580,c412e5663605b8d6,0.195634,0.457599,0.7,0.776875
1581,2d9be35e0a957b8a,0.346875,0.42375,0.734259,0.999074
1582,01d571e4fe99464f,0.0,0.071875,0.083333,0.783333
1583,8b49658b792840af,0.054375,0.18,0.451977,0.565913
1584,866f082f3d579657,0.6825,0.78,0.54961,0.742475
1585,5496401f8432fe49,0.673125,0.740625,0.297608,0.337467
1586,bebac23c45451d93,0.245625,0.311875,0.144465,0.17167000000000002
1587,eb41e9d583d2b350,0.286116,0.317073,0.615625,0.63625
1588,081abb701f3d0f19,0.739583,0.776042,0.169271,0.190104
1589,56d3c1d34114ed3a,0.05859400000000001,0.9248049999999999,0.246094,0.799479
1590,03f76bf3eeb048fa,0.201875,0.25625,0.45800799999999997,0.564453
1591,459d13ece05f5768,0.0,0.1375,0.098438,0.145313
1592,17c6e60cdd018bb6,0.23625,0.72,0.20666700000000002,0.8408329999999999
1593,2f525d67011a0bd0,0.0,0.32375,0.2025,0.5675
1594,aa10a804f54cd6e1,0.92625,0.97125,0.613333,0.665
1595,e6dcfc6f767e0b2a,0.533458,0.562226,0.383677,0.418386
1596,e7449221ec9687c0,0.11131600000000001,0.775529,0.54625,0.749375
1597,4c3e56a6d40b4e6b,0.534375,0.647656,0.828125,0.901042
1598,be7c498b982ea5ba,0.350586,0.55957,0.461765,0.8352940000000001
1599,e3e5a4a1bae70d5f,0.605625,0.63125,0.129167,0.155
1600,f87d897baa7dbefe,0.595,0.630625,0.09,0.16111099999999998
1601,158615e5b6f99451,0.551758,0.6601560000000001,0.141927,0.203125
1602,2d879754db1ee01f,0.5878909999999999,0.609375,0.865885,0.963542
1603,605d8ba120c990ce,0.022656,0.096094,0.504167,0.560417
1604,993e48f3fc0d07c8,0.098125,0.8825,0.67,0.9525
1605,910e7c4a11ae821c,0.2075,0.2825,0.954167,0.999167
1606,af1582764840376b,0.076172,0.12402300000000001,0.5351560000000001,0.58724
1607,1aabbc78ae532cdd,0.919531,0.9875,0.7901520000000001,0.8546309999999999
1608,d1b95ad75d3a69a1,0.6775,0.70875,0.466667,0.523333
1609,490463a000deed2d,0.300625,0.413125,0.085,0.131667
1610,36f016fe94745ff3,0.234375,0.999375,0.10318900000000002,0.9962479999999999
1611,908c957d3935a2d0,0.535,0.71625,0.284167,0.4375
1612,1e9078359d86856f,0.001875,0.57625,0.534709,0.8827389999999999
1613,d3de2d82f601bbad,0.02625,0.079375,0.6925,0.74375
1614,5263e02bf35f72ec,0.518333,0.7325,0.53,0.639375
1615,08f8f06b82bf5d6b,0.669375,0.725,0.49583299999999997,0.586667
1616,0311fb1a0323d508,0.83,0.850625,0.816547,0.832734
1617,a4081ad2789fea82,0.0,0.998333,0.0,0.99875
1618,e5f22262c72a4688,0.541667,0.592014,0.127604,0.199219
1619,08f8f06b82bf5d6b,0.79375,0.853125,0.0,0.049167
1620,2764ca2da911e845,0.308125,0.378125,0.168391,0.21448699999999998
1621,8e8acb24989ee6f6,0.9225,0.999375,0.213547,0.46096000000000004
1622,dede03fa163f2e1c,0.283125,0.5325,0.428705,0.598499
1623,b2b0233d69feaf9e,0.710625,0.999375,0.24166700000000002,0.54
1624,bebac23c45451d93,0.498125,0.536875,0.236398,0.267355
1625,2764ca2da911e845,0.328125,0.35375,0.469426,0.492004
1626,dc22558816095678,0.545,0.720625,0.631111,0.792222
1627,67c105d708ea6189,0.096875,0.6875,0.137512,0.657624
1628,271d136d603bfced,0.34375,0.46972700000000006,0.17968800000000001,0.276042
1629,676474c3c30a471a,0.16228900000000002,0.274859,0.181875,0.303125
1630,c69a5e9ec6a818d9,0.410625,0.456875,0.437148,0.47561000000000003
1631,a4546cf090b0e404,0.32656199999999996,0.8921870000000001,0.10468699999999999,0.595312
1632,29a42d1b02cf4f00,0.44125,0.500625,0.0,0.09666699999999999
1633,e8a593e543647a67,0.000625,0.1425,0.52,0.91125
1634,e44bc2cd314e7634,0.474609,0.512695,0.302083,0.442708
1635,aefaebb8dda267e5,0.243125,0.365625,0.0,0.058325
1636,6f7d43cdb5bf80fb,0.86875,0.896875,0.330206,0.376173
1637,b386d3249225a342,0.013146000000000001,0.9921120000000001,0.0225,0.960625
1638,9e43afb5e169d136,0.37206999999999996,0.407227,0.864583,0.90625
1639,a931b78faa35379b,0.185,0.6775,0.10444,0.8449030000000001
1640,86ef22b9141bda55,0.0,0.186667,0.393125,0.4975
1641,6f2ec5391fd04054,0.0,0.015,0.182247,0.23229499999999997
1642,194a316757e11a85,0.52375,0.595,0.361667,0.421667
1643,1c28e1196c001092,0.299375,0.376875,0.191667,0.265833
1644,db39723767cdb217,0.0,0.9990620000000001,0.0,0.905
1645,7d84c26020f682ed,0.001641,0.9581620000000001,0.5477770000000001,0.8732260000000001
1646,a0f7572b4aa6523b,0.095625,0.679375,0.45872399999999997,0.893058
1647,00e29123a6b6080f,0.265,0.2975,0.9825,0.999167
1648,0aba7fa2e9f7835b,0.035,0.065625,0.046491000000000005,0.08421100000000001
1649,7b1b0b20784c489a,0.64875,0.746875,0.151667,0.2275
1650,5a40afd2e2fe2268,0.1025,0.4575,0.335106,0.689362
1651,e9425bb29812b0e8,0.051875,0.90375,0.340426,0.730851
1652,e1e80ab87d480f1b,0.235938,0.325,0.414583,0.564583
1653,11c62a6659d9d36d,0.23,0.57875,0.083333,0.298333
1654,b834853debcc22fb,0.41875,0.554375,0.534709,0.6848029999999999
1655,8c3ff7b7471e4c9d,0.41640600000000005,0.53125,0.23814699999999997,0.297414
1656,01f09f3432ba0989,0.1575,0.24,0.0725,0.10666700000000001
1657,dce4aa8ea6d888a4,0.625,0.7225,0.666979,0.698874
1658,c50767f96191502c,0.2475,0.2875,0.165,0.213333
1659,186f254e72926803,0.89,0.99875,0.5853659999999999,0.769231
1660,2cdbc453ba49fba0,0.59375,0.999375,0.36030100000000004,0.737535
1661,83bde6cace361272,0.239513,0.922192,0.075,0.986875
1662,28bc5079d4be5d87,0.0,0.096875,0.869606,0.9333959999999999
1663,d9230adfdb9760e2,0.6992189999999999,0.720703,0.109375,0.134115
1664,c77dd69364fbd3f5,0.21875,0.736875,0.515009,0.9071290000000001
1665,dce4aa8ea6d888a4,0.41,0.493125,0.29925,0.356473
1666,ab3b08a571cc66c3,0.0,0.548125,0.016886,0.707317
1667,d60133dff30f1310,0.717863,0.854758,0.46375,0.68875
1668,e75e8ab2208b7127,0.036875,0.274375,0.283333,0.446667
1669,0422088b9ec815d1,0.121701,0.196481,0.0,0.11428599999999998
1670,194a316757e11a85,0.83375,0.874375,0.818333,0.8675
1671,e2dd8364e518818c,0.713084,0.757009,0.42125,0.511875
1672,8bc06d9bfd94da30,0.015,0.036875,0.550833,0.575
1673,d14d848cb2c5b9fd,0.19933299999999998,0.32799999999999996,0.172979,0.483112
1674,81e70b5af9a4029c,0.480625,0.52125,0.527544,0.625584
1675,201aff5d5dd9d56c,0.332083,0.409006,0.425625,0.485625
1676,c29cf56cc0aa899e,0.113125,0.144375,0.41091700000000003,0.43214600000000003
1677,4238cafdcc3b136f,0.098958,0.622396,0.460938,0.9873049999999999
1678,180b5e4f42b6af1b,0.9,0.9984379999999999,0.540625,0.653125
1679,34e75721646236b1,0.854375,0.87375,0.17927200000000001,0.229692
1680,032636422e171c26,0.893125,0.904375,0.4606,0.46998100000000004
1681,bd44bf5ef6c58965,0.073232,0.179293,0.88,0.945
1682,8827144d28847d3a,0.113125,0.526875,0.485833,0.6591670000000001
1683,dce4aa8ea6d888a4,0.725,0.794375,0.209193,0.273921
1684,8b02042ca4adc62f,0.128843,0.888726,0.717773,1.0
1685,141dbdcadb6e4f76,0.1325,0.140625,0.471667,0.5025
1686,46ccabf9db68923f,0.035625,0.723125,0.12698399999999999,0.847806
1687,727ee854f33f3b1e,0.1625,0.31375,0.041392,0.206961
1688,0ad763c314f29d49,0.065934,0.459707,0.655,0.885
1689,8bcfad2adc6c9e32,0.14941400000000002,0.188477,0.283854,0.335938
1690,91952f46d4f95f78,0.2425,0.295,0.576923,0.763602
1691,2dd9da9621bae5c5,0.4725,0.85375,0.281008,0.661822
1692,c3b46db65efbcb00,0.0575,0.148125,0.6798960000000001,0.794651
1693,2df4c6d191c7ad5f,0.698125,0.805625,0.440833,0.544167
1694,8b091efbfb02827b,0.615,0.818125,0.477534,0.700104
1695,d8c1129e2ed48a1a,0.0,0.810625,0.0,0.897749
1696,c4148a6a29fa738a,0.0825,0.15125,0.547465,0.5778800000000001
1697,d1b1ace1e66fb8ca,0.250833,0.328333,0.490613,0.545682
1698,003381273e804198,0.01,0.04625,0.024166999999999998,0.07083300000000001
1699,c3b2c161dcc21519,0.399375,0.42875,0.40113000000000004,0.46233500000000005
1700,c4a47697588fab84,0.495625,0.68125,0.25422100000000003,0.336773
1701,564f901988284336,0.315,0.63,0.52554,0.886051
1702,703a3abb97834a42,0.45410200000000006,0.52832,0.157895,0.231579
1703,0300038f7af11561,0.654428,0.694025,0.284375,0.318125
1704,d823d08585843957,0.766406,0.8390629999999999,0.191667,0.273958
1705,61d30a8df34fef80,0.346094,0.42031199999999996,0.45625,0.505208
1706,329c8f0f57ab107c,0.091875,0.685,0.4725,0.999167
1707,f4302e242d0bb77d,0.4575,0.855,0.341667,0.8575
1708,61d30a8df34fef80,0.489062,0.547656,0.477083,0.532292
1709,2cdbc453ba49fba0,0.0,0.146875,0.634055,0.676388
1710,e7449221ec9687c0,0.135235,0.807728,0.2425,0.4375
1711,28bc5079d4be5d87,0.17375,0.23,0.923077,0.9990620000000001
1712,e0a77c01afda8523,0.759375,0.835417,0.47361099999999995,0.565278
1713,8d95f1c2b4456506,0.4275,0.58375,0.097836,0.190969
1714,b2b0233d69feaf9e,0.700625,0.95125,0.696667,0.999167
1715,02212702e2b12230,0.533125,0.54625,0.589167,0.605833
1716,eb41e9d583d2b350,0.49155699999999997,0.578799,0.135625,0.164375
1717,2df4c6d191c7ad5f,0.579375,0.7025,0.284167,0.440833
1718,6446c9f29fd2b845,0.3675,0.4825,0.34178400000000003,0.44413100000000005
1719,aa24d13a4c44566b,0.45625,0.49625,0.815833,0.864167
1720,32fdf6736e96c816,0.190625,0.905625,0.08937,0.7958609999999999
1721,6f2dae4ad8a7157e,0.3925,0.409375,0.630833,0.7225
1722,bb0b6a638ec3a8dc,0.773438,0.804688,0.35828899999999997,0.399733
1723,b159ce5d01ff6c46,0.325,0.34125,0.695122,0.7232649999999999
1724,ea58424d71009fbd,0.04875,0.069375,0.344828,0.483871
1725,59eb5642262ec381,0.1325,0.99125,0.0,0.448333
1726,6041c2da31318699,0.0,0.999023,0.0,0.998698
1727,05329ca23eff41d4,0.844375,0.900625,0.338999,0.423041
1728,d3b4c335561842a8,0.079375,0.186875,0.44559099999999996,0.5300189999999999
1729,030fa4e84582bfb2,0.9359379999999999,0.9703120000000001,0.18125,0.201562
1730,042ab8f77ca53e00,0.615625,0.739062,0.8461540000000001,0.910603
1731,a39ddac421255a6c,0.81625,0.914375,0.318333,0.418333
1732,6f2dae4ad8a7157e,0.74125,0.8175,0.188333,0.24166700000000002
1733,281a37a46eb372ef,0.56,0.581875,0.687431,0.7552840000000001
1734,bf828fb684c3733e,0.439583,0.58125,0.294036,0.596394
1735,ed87059293dc7954,0.190625,0.23875,0.554167,0.589167
1736,36c2ed5042863bda,0.0,0.543125,0.2975,0.545833
1737,a071b932a535b6b4,0.01125,0.274375,0.706667,0.853333
1738,d9230adfdb9760e2,0.8779299999999999,0.895508,0.014322999999999999,0.045573
1739,4d372157423dc9a5,0.767578,0.78418,0.1875,0.238281
1740,613b1b50e4115030,0.17375,0.715,0.185,0.454167
1741,b6c0cdb840497dfc,0.938125,0.951875,0.8845270000000001,0.932256
1742,899f02514b26aa88,0.07234,0.9680850000000001,0.076923,0.9171600000000001
1743,68f9db0c3225c986,0.26625,0.999375,0.43985,0.6625939999999999
1744,e1fa48cce60d0b65,0.364375,0.999375,0.131579,0.527193
1745,8bc06d9bfd94da30,0.44625,0.4675,0.440833,0.465
1746,f87d897baa7dbefe,0.04,0.0825,0.573333,0.6955560000000001
1747,0aba7fa2e9f7835b,0.389375,0.4775,0.032456,0.116667
1748,00b524270febd014,0.005,0.3925,0.4525,0.678333
1749,7a99bfcdbfb16120,0.68875,0.713125,0.042032,0.073555
1750,51aa7e6b55432f9b,0.48144499999999996,0.999023,0.118248,0.921168
1751,aa24d13a4c44566b,0.071875,0.17125,0.74,0.7841670000000001
1752,d3d03da7fad1adf1,0.301875,0.5625,0.406667,0.583333
1753,8bcfad2adc6c9e32,0.076172,0.114258,0.30599,0.34375
1754,e3c662dbb98bd2b2,0.665033,0.821895,0.689542,0.874183
1755,02ed6631e809b2d1,0.548316,0.599561,0.174746,0.269448
1756,05e5190a82582cea,0.175781,0.225586,0.525622,0.556369
1757,3564f6c83c38d5c3,0.3525,0.40375,0.690833,0.795833
1758,395a34c2a7d010ef,0.150625,0.310625,0.546667,0.755833
1759,15c899f45fda1406,0.414062,0.429688,0.47753900000000005,0.488281
1760,0353c1d2ace2ab5d,0.335625,0.65,0.265556,0.46
1761,31e00710be67eb1b,0.105,0.324375,0.438333,0.7675
1762,03283594f387aeff,0.09444,0.361005,0.27761399999999997,0.434462
1763,72f43aa95fc11938,0.662289,0.705441,0.895,0.96625
1764,e3e5a4a1bae70d5f,0.6325,0.656875,0.184167,0.1925
1765,60c73ede6d1b6b17,0.86125,0.956875,0.459167,0.5283329999999999
1766,03cefab92cea7d43,0.475625,0.530625,0.068333,0.196667
1767,edd6e201f99f76a4,0.71,0.760625,0.413333,0.468333
1768,bf85d9c0c79935e4,0.5875,0.705,0.17916700000000002,0.263333
1769,02820ef8f5b2df97,0.169375,0.71625,0.0278,0.814138
1770,a11ec9522e928b03,0.279375,0.37375,0.45497200000000004,0.630394
1771,094809d6570c4a6b,0.31125,0.4175,0.46777799999999997,0.5544439999999999
1772,0aba7fa2e9f7835b,0.194375,0.230625,0.6596489999999999,0.717544
1773,a11ec9522e928b03,0.791875,0.83,0.335835,0.39774899999999996
1774,cb50bc84d985e37f,0.674805,0.7441409999999999,0.751302,0.807292
1775,c5cfe8bbcdf36bf6,0.0,0.998,0.0,0.997143
1776,27b80939f92c20b2,0.3975,0.926875,0.18849000000000002,0.578816
1777,d3b4c335561842a8,0.05,0.11625,0.592871,0.67167
1778,0de0fc923a07383f,0.430175,0.713217,0.35514,0.48037399999999997
1779,f86f01f7173914d6,0.03229,0.847358,0.092448,0.903646
1780,e017d2394477d20f,0.7304689999999999,0.9277340000000001,0.800582,0.965065
1781,d5d7c7df2109eb33,0.338125,0.4725,0.095,0.1825
1782,368c0b44d2306142,0.176875,0.26375,0.64823,0.765487
1783,714311de450d18cb,0.44625,0.525,0.675833,0.6925
1784,4b2bfeb08f2332a6,0.504375,0.924375,0.795833,0.9975
1785,f87d897baa7dbefe,0.0,0.015625,0.71,0.745556
1786,edd6e201f99f76a4,0.0,0.999375,0.003333,0.525
1787,9e402815a1b44cf9,0.095625,0.1825,0.846432,0.898826
1788,f86e76ba3b48b880,0.29375,0.49125,0.7775,0.899167
1789,25b17a5ac17e676e,0.671875,0.901875,0.35741100000000003,0.572233
1790,c4e8e159876e4dbf,0.001875,0.996875,0.08833300000000001,0.81
1791,0300038f7af11561,0.275018,0.30453600000000003,0.47375,0.490625
1792,b81a5e307951002e,0.825,0.98375,0.6331140000000001,0.766698
1793,a9f3e9f00c9012fd,0.8808590000000001,0.9042969999999999,0.6132810000000001,0.63151
1794,c99d9d5ce9189e1e,0.46875,0.66375,0.0,0.045028
1795,09934d6bb43bac26,0.54875,0.569375,0.43083299999999997,0.458333
1796,7b1b0b20784c489a,0.12875,0.225625,0.17416700000000002,0.205
1797,e2a925ecf46480a4,0.519375,0.651875,0.166195,0.25779
1798,00a4fca274a0051c,0.47625,0.6325,0.44958000000000004,0.6058819999999999
1799,2764ca2da911e845,0.47875,0.53,0.9623709999999999,0.999059
1800,927060e8f33f888f,0.3775,0.743125,0.420833,0.880833
1801,9db5993a7782daef,0.658333,0.75,0.434375,0.466875
1802,281a37a46eb372ef,0.42375,0.46125,0.7741939999999999,0.8086760000000001
1803,6936ee074f184db4,0.898333,0.999167,0.86375,0.949375
1804,60ade5d93aed230d,0.0,0.999375,0.0,0.505
1805,d86254353a6df44d,0.901875,0.975625,0.5729069999999999,0.631232
1806,fc01ca4fc3773a40,0.1625,0.188333,0.71875,0.740625
1807,b6c0cdb840497dfc,0.19125,0.215,0.119323,0.141647
1808,95be7f98257af71a,0.5175,0.675,0.26454,0.44371499999999997
1809,ba65a6132d42baad,0.341875,0.418125,0.469167,0.565833
1810,031ccf67aa2fa9bd,0.07714800000000001,0.9873049999999999,0.002667,0.717333
1811,d8c97e8dac6b2bdf,0.711695,0.969356,0.204461,0.521375
1812,7347ba0169d1abb8,0.162109,0.764648,0.356725,0.670565
1813,eef3c78a7bd5c370,0.048201,0.8978149999999999,0.105833,0.880833
1814,a5d6ffd913737e81,0.297417,0.562362,0.281875,0.5475
1815,4286292de12d7a05,0.0,0.32125,0.41557200000000005,0.9990620000000001
1816,9d505a91e2b63981,0.369375,0.96375,0.27875,0.5675
1817,fc4c157d65176d98,0.403906,0.53125,0.491667,0.59375
1818,1a29eef4fcb1ce46,0.035156,0.049805,0.11588499999999999,0.145833
1819,020ad6731e0b1e5c,0.3225,0.3775,0.134796,0.44984300000000005
1820,c635db971c6fd45d,0.218125,0.258125,0.111667,0.1425
1821,d823d08585843957,0.060938,0.259375,0.152083,0.302083
1822,704fce41117e0764,0.758681,0.807292,0.379581,0.437173
1823,8f8d2a1e0f960ef2,0.4108,0.49373199999999995,0.776563,0.915625
1824,be853476d2ee9a89,0.419375,0.47,0.3325,0.36833299999999997
1825,a0a7856761428288,0.02,0.125625,0.681733,0.829567
1826,e0a77c01afda8523,0.711458,0.8,0.276389,0.33472199999999996
1827,0f3f26ee9b1d7965,0.0,0.11875,0.240833,0.3975
1828,ba88155eb27560ea,0.651875,0.7175,0.315,0.4425
1829,1aabbc78ae532cdd,0.061719,0.11718800000000001,0.418523,0.47713999999999995
1830,79dda60402bb8644,0.478125,0.955625,0.41893199999999997,0.835989
1831,2a8d2a17caf32f95,0.828125,0.999375,0.05416699999999999,0.205833
1832,95be7f98257af71a,0.965625,0.999375,0.39774899999999996,0.44934300000000005
1833,6f7d43cdb5bf80fb,0.46125,0.495625,0.741088,0.7757970000000001
1834,9525161b097bcd43,0.913125,0.919375,0.105833,0.131667
1835,1a29eef4fcb1ce46,0.549805,0.5820310000000001,0.782552,0.802083
1836,420365bab89cc208,0.47375,0.491875,0.516667,0.5475
1837,4e445fd990416d07,0.95,0.999167,0.636875,0.7325
1838,bd44bf5ef6c58965,0.227273,0.285354,0.945,0.998333
1839,5e90bd8ce39348d3,0.225,0.266406,0.455208,0.502083
1840,bf9fbf3660c580e5,0.300625,0.346875,0.3875,0.450833
1841,b005b2e77f4fd8ea,0.28,0.429167,0.35375,0.445625
1842,180b5e4f42b6af1b,0.501562,0.9984379999999999,0.692187,0.9875
1843,b518ef0c0bb57edd,0.2175,0.25625,0.894167,0.9425
1844,35a55fa48d43df34,0.531482,0.612963,0.809722,0.898611
1845,65728f28b907d397,0.38906199999999996,0.9992190000000001,0.18645799999999998,0.997917
1846,24cbf7d458db3676,0.724069,0.8603719999999999,0.586,0.9990000000000001
1847,a8fbebeae0addec3,0.211875,0.79625,0.100832,0.5228689999999999
1848,f38ecfa3dca26292,0.8525,0.865625,0.155556,0.181111
1849,9f246dfd64388ddf,0.0,0.968125,0.13414600000000002,0.9990620000000001
1850,39fd7adbc748a4fa,0.099812,0.25141199999999997,0.27125,0.349375
1851,12de810c724bae96,0.9,0.95625,0.069643,0.139286
1852,1c28e1196c001092,0.348125,0.374375,0.868333,0.91
1853,578559c169a9c871,0.435,0.5975,0.423333,0.616667
1854,2cdbc453ba49fba0,0.0,0.18125,0.269991,0.297272
1855,ad0136e4c141f479,0.551875,0.7175,0.4725,0.664167
1856,b81a5e307951002e,0.78125,0.835,0.873001,0.9454370000000001
1857,d2b4749034b2a95b,0.40375,0.4775,0.0375,0.098333
1858,5550f24b41309191,0.35625,0.71125,0.231667,0.606667
1859,fd5e9d43b732ad45,0.651875,0.67875,0.871667,0.999167
1860,554997893aeea180,0.38125,0.396875,0.4125,0.438333
1861,76c7029ccef9f54a,0.596875,0.639375,0.41016,0.479774
1862,ac7e1f1eafc36ae0,0.25625,0.424375,0.640833,0.706667
1863,a844cf0da9a6fecf,0.036071,0.769762,0.344375,0.649375
1864,a96bfbc0d39bfab7,0.093125,0.165,0.408574,0.467192
1865,0300038f7af11561,0.31245500000000004,0.329734,0.461875,0.4825
1866,a1478370c4d0a653,0.10084,0.200747,0.0,0.053125
1867,1c33d3f0caadb6e0,0.488069,0.6088210000000001,0.22068200000000002,0.32196199999999997
1868,38cfb95d9e0600b8,0.078333,0.695,0.23375,0.86625
1869,02532f290e8013a5,0.07875,0.97375,0.39765100000000003,0.9597319999999999
1870,84a577173bed3d7a,0.017856999999999998,0.994748,0.036145,0.795181
1871,3413a67b638d133c,0.08625,0.191875,0.0,0.17916700000000002
1872,0d89333468ca821a,0.220625,0.50875,0.0525,0.285
1873,02212702e2b12230,0.93625,0.964375,0.244167,0.271667
1874,015d75b3131bdba5,0.253314,0.360825,0.45800799999999997,0.560547
1875,23c47c10c41ffb8c,0.579375,0.676875,0.5611109999999999,0.6544439999999999
1876,1ce2092c866a9467,0.384375,0.78625,0.1375,0.408333
1877,041ff66864843898,0.90625,0.966875,0.065,0.120833
1878,3ad2baa97078212c,0.293125,0.9525,0.223431,0.778243
1879,d167c9d560f60572,0.069375,0.353125,0.178333,0.2575
1880,807f5748122f0d6d,0.681875,0.71625,0.384167,0.41
1881,922f1ac4da6032d8,0.395,0.498125,0.085833,0.190833
1882,77e3f638623bf03c,0.600625,0.635,0.90969,0.946378
1883,0ddb84010b585e5b,0.1575,0.615625,0.339888,0.61985
1884,50b5eacd0d633245,0.05,0.09375,0.543333,0.581667
1885,1aabbc78ae532cdd,0.459375,0.525,0.268464,0.33763200000000004
1886,0311fb1a0323d508,0.76875,0.791875,0.9730219999999999,0.999101
1887,e2e72007d37e8716,0.12125,0.175,0.051667,0.089167
1888,08b01536c2f814f6,0.595,0.619375,0.7975,0.821667
1889,b3a79349d73e063c,0.235,0.528125,0.43583299999999997,0.999167
1890,62f5633d79e8063b,0.109707,0.23337800000000003,0.183,0.293
1891,31186c0ef5127805,0.046875,0.06125,0.919167,0.999167
1892,31186c0ef5127805,0.895625,0.94625,0.044167000000000005,0.0925
1893,83fef72e2fd46082,0.535625,0.62625,0.352007,0.47618999999999995
1894,c8daaa42cb161af2,0.601852,0.657407,0.153631,0.231844
1895,b1e3fe2170406a7d,0.081875,0.98875,0.1775,0.938333
1896,a39ddac421255a6c,0.263125,0.635,0.473333,0.6925
1897,7fb1c08948145184,0.15625,0.665625,0.143333,0.8925
1898,00f651f1667cc8ef,0.471875,0.499375,0.478333,0.49333299999999997
1899,70b47c7690ac9ba3,0.680625,0.771875,0.726667,0.775
1900,248fc7c9af265cfb,0.10351600000000001,0.885742,0.10416700000000001,0.7539060000000001
1901,18763b21e7422563,0.851936,0.966591,0.312073,0.41685600000000006
1902,077115045e59219e,0.0,0.9992190000000001,0.409037,0.998811
1903,2fcd6226a7b0703c,0.0,0.978,0.0,0.997333
1904,807f5748122f0d6d,0.750625,0.760625,0.12416700000000001,0.14
1905,d1b95ad75d3a69a1,0.66625,0.731875,0.518333,0.58
1906,880b4b00f75260ec,0.499375,0.54875,0.385833,0.47
1907,6367e0a66419f4e3,0.80125,0.985,0.7757970000000001,0.937148
